__typename,property_id,listing_id,status,photo_count,photos,list_price,list_date,list_price_min,list_price_max,price_reduced_date,price_reduced_amount,last_sold_date,last_sold_price,href,products,open_houses,branding,virtual_tours,matterport,advertisers,property_history,search_promotions,has_specials,current_estimates,details,primary_photo.href,location.county.name,location.neighborhoods,location.address.line,location.address.unit,location.address.street_number,location.address.street_name,location.address.street_suffix,location.address.city,location.address.postal_code,location.address.state_code,location.address.state,location.address.country,location.address.coordinate.lat,location.address.coordinate.lon,location.street_view_url,description.baths,description.baths_min,description.baths_max,description.baths_full_calc,description.baths_partial_calc,description.beds_min,description.beds_max,description.beds,description.sqft,description.lot_sqft,description.type,description.sqft_min,description.sqft_max,flags.is_contingent,flags.is_new_construction,flags.is_pending,flags.is_foreclosure,flags.is_deal_available,flags.is_plan,flags.is_price_reduced,flags.is_new_listing,flags.is_coming_soon,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.show_contact_an_agent,lead_attributes.is_tcpa_message_enabled,lead_attributes.is_premium_ldp,source.type,source.plan_id,source.listing_id,source.community_id,source.id,source.name,source.disclaimer.text,source.feed_type,source.agents,pet_policy.cats,pet_policy.dogs,pet_policy.dogs_small,pet_policy.dogs_large,estimate.estimate,estimate,products.products,source.disclaimer,pet_policy
SearchHome,6272327791,2983076714,for_rent,17,"[{'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m1386614835s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m3202031161s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m2064869626s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m3277629779s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m83096718s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m2933313476s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m1013557741s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m4152772031s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m3183644593s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m2330768594s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m1260241526s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m3968427484s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m1811484830s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m1071682305s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m379199354s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m3135039123s.jpg'}, {'href': 'http://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m1176100481s.jpg'}]",7500.0,2025-06-13T04:09:32.000000Z,,,,,2022-09-09,675000.0,https://www.realtor.com/rentals/details/206-Shearwater-Ct-W-Apt-12_Jersey-City_NJ_07305_M62723-27791,,,"[{'type': 'Office', 'name': 'COMPASS NEW JERSEY, LLC'}]",,False,"[{'fulfillment_id': '0', 'name': 'Maria Angelova Schreyer', 'type': 'seller', 'office': {'name': 'COMPASS NEW JERSEY, LLC'}, 'builder': None}]",,,False,"[{'estimate': 763600, 'isbest_homevalue': True}, {'estimate': 742252, 'isbest_homevalue': False}]","[{'text': ['Bedrooms: 4', 'Bedrooms On Level 1: 1', 'Bedrooms On Level 2: 3'], 'category': 'Bedrooms'}, {'text': ['Total Rooms: 6', 'Living Room On Level 1: 1', 'Exercise Room: Yes'], 'category': 'Other Rooms'}, {'text': ['Total Bathrooms: 3', 'Full Bathrooms: 2', '1/2 Bathrooms: 1', 'Half Bathrooms On Level 1: 1', 'Full Bathrooms On Level 2: 2'], 'category': 'Bathrooms'}, {'text': ['Dishwasher', 'Microwave', 'Refrigerator', 'Washer/Dryer', 'Oven/Range Electric'], 'category': 'Appliances'}, {'text': ['Heating Features: A/C Central, Baseboard'], 'category': 'Heating and Cooling'}, {'text': ['Dining Room On Level 1: 1'], 'category': 'Kitchen and Dining'}, {'text': ['Garage Spaces: 1', 'Garage Description: 1 Car'], 'category': 'Garage and Parking'}, {'text': ['Intercom', 'Security', 'Pool', 'Community Room', 'Sauna', 'Tennis Court', 'Exercise Room', 'Play Area', 'Marina', 'Elevator', 'Wash/Dry Room', 'Private Backyard'], 'category': 'Amenities and Community Features'}, {'text': ['New York View', 'River View', 'Near Parks', 'Source Listing Status: Active', 'County: Hudson', 'Availability Date: 2025-07-15', 'Directions: Chapel Ave and Shearwater Ct W', 'Source Property Type: Condo', 'Area: JC, Greenville', 'Property Subtype: condo', 'Source Neighborhood: JC, Greenville', 'Source System Name: C2C'], 'category': 'Other Property Info'}, {'text': ['Total Square Feet Living: 2260', 'Entry Level: 1', 'House Style: Townhouse, Multi-Level'], 'category': 'Building and Construction'}]",https://ap.rdcpix.com/b2ce21fb824157021e02cc7590c6b053l-m1386614835s.jpg,Hudson,"[{'name': 'Port Liberte', 'city': 'Jersey City', 'state_code': 'NJ', 'level': 'neighborhood'}]",206 Shearwater Ct W Apt 12,Apt 12,206,Shearwater,Ct,Jersey City,07305,NJ,New Jersey,USA,40.68744,-74.073637,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=206%20Shearwater%20Ct%20W%20Apt%2012%2C%20Jersey%20City%2C%20NJ%2007305&size=640x480&source=outdoor&signature=RyRoWQRq0J7KzHUdKR9rWsCFZ4s=,3.0,,,2.0,1.0,,,4.0,2260.0,,condos,,,,,,,,,,False,,False,True,,,mls,,250012012,,HCNJ,HudsonCounty,"©2025  Realty MLS, Inc. All rights reserved.",,[{'agent_name': 'Maria Angelova Schreyer'}],True,True,,,763600.0,,,,
SearchHome,9537502710,2982611684,for_rent,16,"[{'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m3289318239s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m1891952464s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m1300937707s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m4037983574s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m711019536s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m2574763104s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m4022735677s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m42434802s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m1344497400s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m778042242s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m2734264994s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m2329669513s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m3715495808s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m2310107013s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m1139531393s.jpg'}, {'href': 'http://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m2167530425s.jpg'}]",4350.0,2025-06-02T20:02:24.000000Z,,,2025-06-21T19:02:14.143Z,300.0,,,https://www.realtor.com/rentals/details/1R-Saint-Marks-Ave_Brooklyn_NY_11217_M95375-02710,,,"[{'type': 'Office', 'name': 'Compass'}]",,False,"[{'fulfillment_id': '3756951', 'name': 'Daniella Guetta', 'type': 'seller', 'office': {'name': 'Compass'}, 'builder': None}]",,,False,[],"[{'text': ['Bedrooms: 2'], 'category': 'Bedrooms'}, {'text': ['Total Rooms: 4'], 'category': 'Other Rooms'}, {'text': ['Total Bathrooms: 1.5', 'Full Bathrooms: 1', '1/2 Bathrooms: 1'], 'category': 'Bathrooms'}, {'text': ['Total Floors in Building: 4'], 'category': 'Interior Features'}, {'text': ['Cooling Features: Air Conditioning'], 'category': 'Heating and Cooling'}, {'text': ['Dryer: Yes', 'Washer: Yes'], 'category': 'Appliances'}, {'text': ['Garden', 'Garden: Yes'], 'category': 'Exterior and Lot Features'}, {'text': ['Pet Features: Cats Allowed, Case by case', 'Cats Allowed: Yes'], 'category': 'Homeowners Association'}, {'text': ['Tenant Pays: Rent Price Term: month, Lease Min. Length Months: 12, Lease Max. Length Months: 24, Rental Broker Fee: yes'], 'category': 'Rental Info'}, {'text': ['Source Listing Status: pending', 'Availability Date: 2025-07-01', 'Source Property Type: rental', 'Inclusions: Washer, Dryer, Dishwasher', 'Property Subtype: condo', 'Source Neighborhood: Weeksville', 'Property Subtype: condo', 'Source System Name: C2C'], 'category': 'Other Property Info'}, {'text': ['Total Square Feet Living: 1600', 'Year Built: 2016', 'Property Age: 9'], 'category': 'Building and Construction'}]",https://ap.rdcpix.com/3d22640c8d3a6d7db75ecf2b87c00cc6l-m3289318239s.jpg,Kings,"[{'name': 'Park Slope', 'city': 'Brooklyn', 'state_code': 'NY', 'level': 'neighborhood'}, {'name': 'South Brooklyn', 'city': 'New York', 'state_code': 'NY', 'level': 'macro_neighborhood'}, {'name': 'North Slope', 'city': 'Brooklyn', 'state_code': 'NY', 'level': 'sub_neighborhood'}]",Saint Marks Ave Unit 1R,Unit 1R,,Saint Marks,Ave,Brooklyn,11213,NY,New York,USA,40.680847,-73.977196,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=Saint%20Marks%20Ave%20Unit%201R%2C%20Brooklyn%2C%20NY%2011213&size=640x480&source=outdoor&signature=Gns5l-xrZUZFiCYdz1hc9VjwebQ=,2.0,,,1.0,1.0,,,2.0,1600.0,,condos,,,,,True,,,,True,False,,False,True,,,mls,,1840680372307130137,,UCNY,Compass,,,[{'agent_name': 'Daniella Daniella Guetta'}],True,False,,,,,"['core.agent', 'core.broker']",,
SearchHome,9355978029,2983563027,for_rent,22,"[{'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m3117381351s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m2871305226s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m484752354s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m490353133s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m3263532417s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m1001775450s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m3551151093s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m2297834271s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m381312306s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m936525249s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m1943195800s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m484752354s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m1750987742s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m3292438745s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m2527589970s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m2906576386s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m464581185s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m56945734s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m490873584s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m1149109634s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m2028502964s.jpg'}, {'href': 'http://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m1837455285s.jpg'}]",4750.0,2025-06-26T15:25:38.000000Z,,,,,,,https://www.realtor.com/rentals/details/286-Whiton-St-A_Jersey-City_NJ_07304_M93559-78029,,,"[{'type': 'Office', 'name': ""PROMINENT PROPERTIES SOTHEBY'S INTERNATIONAL REALTY""}]",,False,"[{'fulfillment_id': '791116', 'name': 'Charlaine Mercado', 'type': 'seller', 'office': {'name': ""PROMINENT PROPERTIES SOTHEBY'S INTERNATIONAL REALTY""}, 'builder': None}]",,,False,[],"[{'text': ['Bedrooms: 4', 'Bedrooms On Lower Level: 1', 'Bedrooms On Level 1: 3'], 'category': 'Bedrooms'}, {'text': ['Total Rooms: 7', 'Living Room On Level 1: 1'], 'category': 'Other Rooms'}, {'text': ['Total Bathrooms: 3', 'Full Bathrooms: 2', '1/2 Bathrooms: 1', 'Half Bathrooms On Lower Level: 1', 'Full Bathrooms On Level 1: 2'], 'category': 'Bathrooms'}, {'text': ['Dishwasher', 'Microwave', 'Refrigerator', 'Washer/Dryer', 'Oven/Range Gas'], 'category': 'Appliances'}, {'text': ['Heating Features: A/C Central, Gas'], 'category': 'Heating and Cooling'}, {'text': ['Dining Room On Level 1: 1', 'Kitchen On Level 1: 1'], 'category': 'Kitchen and Dining'}, {'text': ['Garage Spaces: 3', 'Garage Description: 3+ Cars, Attached, Covered, Garage'], 'category': 'Garage and Parking'}, {'text': ['Intercom', 'Hardwood Floor', 'Wash/Dry Room', 'Private Backyard'], 'category': 'Amenities and Community Features'}, {'text': ['Near Train', 'Near Shopping', 'Near Bus', 'Near Parks', 'Near Schools', 'Near Path', 'Source Listing Status: Active', 'County: Hudson', 'Directions: Lafayette St', 'Source Property Type: Residential Rental', 'Area: JC, Bergen-Lafayette', 'Property Subtype: townhouse', 'Source Neighborhood: JC, Bergen-Lafayette', 'Parcel Number: 71612', 'Public Survey Section: Bergen-Lafayette', 'Source System Name: C2C'], 'category': 'Other Property Info'}, {'text': ['Total Square Feet Living: 2038', 'Construction Materials: Aluminum/Vinyl, Block, Brick', 'House Style: Townhouse'], 'category': 'Building and Construction'}]",https://ap.rdcpix.com/884bbb3eed59346c3829c93527efc945l-m3117381351s.jpg,Hudson,"[{'name': 'Liberty State Park', 'city': 'Jersey City', 'state_code': 'NJ', 'level': 'neighborhood'}]",286 Whiton St Unit A,Unit A,286,Whiton,St,Jersey City,07304,NJ,New Jersey,USA,40.711056,-74.061333,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=286%20Whiton%20St%20Unit%20A%2C%20Jersey%20City%2C%20NJ%2007304&size=640x480&source=outdoor&signature=alYMqK2UbNVAeQ7BFGKHiELtWGQ=,3.0,,,2.0,1.0,,,4.0,2038.0,,townhomes,,,,,,,,,,True,,False,True,,,mls,,250012997,,HCNJ,HudsonCounty,"©2025  Realty MLS, Inc. All rights reserved.",,[{'agent_name': 'Charlaine Mercado'}],,,,,,,['core.agent'],,
SearchHome,4654687184,2982962372,for_rent,12,"[{'href': 'http://ap.rdcpix.com/1c7fb80dc436f300eb047251bd696a45l-m3385805649s.jpg'}, {'href': 'http://ap.rdcpix.com/1c7fb80dc436f300eb047251bd696a45l-m289567893s.jpg'}, {'href': 'http://ap.rdcpix.com/1c7fb80dc436f300eb047251bd696a45l-m551333563s.jpg'}, {'href': 'http://ap.rdcpix.com/1c7fb80dc436f300eb047251bd696a45l-m2243423364s.jpg'}, {'href': 'http://ap.rdcpix.com/1c7fb80dc436f300eb047251bd696a45l-m1282583193s.jpg'}, {'href': 'http://ap.rdcpix.com/1c7fb80dc436f300eb047251bd696a45l-m4249261409s.jpg'}, {'href': 'http://ap.rdcpix.com/1c7fb80dc436f300eb047251bd696a45l-m3720443316s.jpg'}, {'href': 'http://ap.rdcpix.com/1c7fb80dc436f300eb047251bd696a45l-m2871498089s.jpg'}, {'href': 'http://ap.rdcpix.com/1c7fb80dc436f300eb047251bd696a45l-m4084819235s.jpg'}, {'href': 'http://ap.rdcpix.com/1c7fb80dc436f300eb047251bd696a45l-m1142712660s.jpg'}, {'href': 'http://ap.rdcpix.com/1c7fb80dc436f300eb047251bd696a45l-m2773514538s.jpg'}, {'href': 'http://ap.rdcpix.com/1c7fb80dc436f300eb047251bd696a45l-m2391375031s.jpg'}]",5500.0,2025-06-11T00:14:00.000000Z,,,,,1988-03-30,140000.0,https://www.realtor.com/rentals/details/125-Beadel-St_Brooklyn_NY_11222_M46546-87184,,,"[{'type': 'Office', 'name': 'Nest Seekers International, Midtown'}]",,False,"[{'fulfillment_id': '3048342', 'name': ""Bianca D'Alessio"", 'type': 'seller', 'office': {'name': 'Nest Seekers International, Midtown'}, 'builder': None}]",,,False,"[{'estimate': 1872612, 'isbest_homevalue': True}, {'estimate': 911000, 'isbest_homevalue': False}, {'estimate': 1906100, 'isbest_homevalue': False}]","[{'text': ['Bedrooms: 3'], 'category': 'Bedrooms'}, {'text': ['Total Rooms: 6'], 'category': 'Other Rooms'}, {'text': ['Total Bathrooms: 2.5', 'Full Bathrooms: 2', '1/2 Bathrooms: 1'], 'category': 'Bathrooms'}, {'text': ['Dishwasher', 'Washer'], 'category': 'Appliances'}, {'text': ['Cooling Features: Air Conditioning'], 'category': 'Heating and Cooling'}, {'text': ['Large Dogs Allowed: No', 'Small Dogs Allowed: No'], 'category': 'Homeowners Association'}, {'text': ['Source Listing Status: for rent', 'Availability Date: 2025-06-14', 'Source Property Type: apartment', 'Property Subtype: condo', 'Source Neighborhood: Greenpoint', 'Source System Name: C2C'], 'category': 'Other Property Info'}, {'text': ['Total Square Feet Living: 2000.0', 'Architectural Style: 3+ bedroom apartment'], 'category': 'Building and Construction'}, {'text': ['Cable Satellite: No'], 'category': 'Utilities'}]",https://ap.rdcpix.com/1c7fb80dc436f300eb047251bd696a45l-m3385805649s.jpg,Kings,"[{'name': 'Northern Brooklyn', 'city': 'New York', 'state_code': 'NY', 'level': 'macro_neighborhood'}, {'name': 'Williamsburg', 'city': 'Brooklyn', 'state_code': 'NY', 'level': 'neighborhood'}]",125 Beadel St Unit Garden,Unit Garden,125,Beadel,St,Brooklyn,11222,NY,New York,USA,40.722347,-73.935982,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=125%20Beadel%20St%20Unit%20Garden%2C%20Brooklyn%2C%20NY%2011222&size=640x480&source=outdoor&signature=cre22gc2h67qDAjyJvsIlz4M8K8=,3.0,,,2.0,1.0,,,3.0,2000.0,,apartment,,,,,,,,,,False,,False,True,,,mls,,4566253,,NSNY,NestSeekers,"© 2025, Nest Seekers LLC All rights reserved.",,"[{'agent_name': ""Bianca D'alessio""}]",,,False,False,1906100.0,,"['core.agent', 'core.broker']",,
SearchHome,4100044342,2983528059,for_rent,12,"[{'href': 'http://ap.rdcpix.com/5dba8449d6d48a84136aebbd6d1b0ec0l-m2435643430s.jpg'}, {'href': 'http://ap.rdcpix.com/5dba8449d6d48a84136aebbd6d1b0ec0l-m4001040548s.jpg'}, {'href': 'http://ap.rdcpix.com/5dba8449d6d48a84136aebbd6d1b0ec0l-m2956009810s.jpg'}, {'href': 'http://ap.rdcpix.com/5dba8449d6d48a84136aebbd6d1b0ec0l-m49976307s.jpg'}, {'href': 'http://ap.rdcpix.com/5dba8449d6d48a84136aebbd6d1b0ec0l-m3340764769s.jpg'}, {'href': 'http://ap.rdcpix.com/5dba8449d6d48a84136aebbd6d1b0ec0l-m1347531280s.jpg'}, {'href': 'http://ap.rdcpix.com/5dba8449d6d48a84136aebbd6d1b0ec0l-m3649489179s.jpg'}, {'href': 'http://ap.rdcpix.com/5dba8449d6d48a84136aebbd6d1b0ec0l-m973651234s.jpg'}, {'href': 'http://ap.rdcpix.com/5dba8449d6d48a84136aebbd6d1b0ec0l-m2671153009s.jpg'}, {'href': 'http://ap.rdcpix.com/5dba8449d6d48a84136aebbd6d1b0ec0l-m3698647734s.jpg'}, {'href': 'http://ap.rdcpix.com/5dba8449d6d48a84136aebbd6d1b0ec0l-m2024826866s.jpg'}, {'href': 'http://ap.rdcpix.com/5dba8449d6d48a84136aebbd6d1b0ec0l-m1943891173s.jpg'}]",6600.0,2025-06-25T20:03:09.000000Z,,,,,2021-10-14,1250000.0,https://www.realtor.com/rentals/details/133-Water-St-Apt-4A_Brooklyn_NY_11201_M41000-44342,,,"[{'type': 'Office', 'name': 'Compass'}]",,False,"[{'fulfillment_id': '3621310', 'name': 'Deborah Zolan', 'type': 'seller', 'office': {'name': 'Compass'}, 'builder': None}]",,,False,"[{'estimate': 1313600, 'isbest_homevalue': True}, {'estimate': 1424000, 'isbest_homevalue': False}, {'estimate': 1295994, 'isbest_homevalue': False}]","[{'text': ['Bedrooms: 2'], 'category': 'Bedrooms'}, {'text': ['Total Rooms: 5', 'Exercise Room: Yes'], 'category': 'Other Rooms'}, {'text': ['Total Bathrooms: 2', 'Full Bathrooms: 2'], 'category': 'Bathrooms'}, {'text': ['Concierge', 'Elevator', 'Fitness Center', 'Total Floors in Building: 12'], 'category': 'Interior Features'}, {'text': ['Cooling Features: Air Conditioning'], 'category': 'Heating and Cooling'}, {'text': ['Dryer: Yes', 'Washer: Yes'], 'category': 'Appliances'}, {'text': ['Pet Features: Cats Allowed', 'Cats Allowed: Yes', 'Small Dogs Allowed: Yes'], 'category': 'Homeowners Association'}, {'text': ['Tenant Pays: Rent Price Term: month, Lease Min. Length Months: 12'], 'category': 'Rental Info'}, {'text': ['Source Listing Status: for rent', 'Availability Date: 2025-07-14', 'Source Property Type: rental', 'Inclusions: Washer, Dryer, Dishwasher', 'Property Subtype: condo', 'Source Neighborhood: DUMBO', 'Property Subtype: condo', 'Source System Name: C2C'], 'category': 'Other Property Info'}, {'text': ['Total Square Feet Living: 1124', 'Year Built: 2006', 'Building Name: One Three Three Water Condo', 'New Construction: yes', 'Property Age: 19', 'Elevator: Yes'], 'category': 'Building and Construction'}]",https://ap.rdcpix.com/5dba8449d6d48a84136aebbd6d1b0ec0l-m2435643430s.jpg,Kings,"[{'name': 'Northwestern Brooklyn', 'city': 'New York', 'state_code': 'NY', 'level': 'macro_neighborhood'}, {'name': 'DUMBO', 'city': 'Brooklyn', 'state_code': 'NY', 'level': 'neighborhood'}]",133 Water St Apt 4A,Apt 4A,133,Water,St,Brooklyn,11201,NY,New York,USA,40.703386,-73.989361,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=133%20Water%20St%20Apt%204A%2C%20Brooklyn%2C%20NY%2011201&size=640x480&source=outdoor&signature=M4xRHTMy2c8N1zY3mu-vk6tqGJg=,2.0,,,2.0,,,,2.0,1124.0,,condos,,,,True,,,,,,True,,False,True,,,mls,,1871200597680101353,,UCNY,Compass,,,[{'agent_name': 'Deborah Deborah Zolan'}],True,True,True,,1313600.0,,"['core.agent', 'core.broker']",,
SearchHome,3450194630,2982962378,for_rent,12,"[{'href': 'http://ap.rdcpix.com/b2be7eeea85dcc0cd29759d5e781c5cdl-m2731004077s.jpg'}, {'href': 'http://ap.rdcpix.com/b2be7eeea85dcc0cd29759d5e781c5cdl-m559865238s.jpg'}, {'href': 'http://ap.rdcpix.com/b2be7eeea85dcc0cd29759d5e781c5cdl-m974021047s.jpg'}, {'href': 'http://ap.rdcpix.com/b2be7eeea85dcc0cd29759d5e781c5cdl-m806695878s.jpg'}, {'href': 'http://ap.rdcpix.com/b2be7eeea85dcc0cd29759d5e781c5cdl-m165284710s.jpg'}, {'href': 'http://ap.rdcpix.com/b2be7eeea85dcc0cd29759d5e781c5cdl-m3375580955s.jpg'}, {'href': 'http://ap.rdcpix.com/b2be7eeea85dcc0cd29759d5e781c5cdl-m2224375253s.jpg'}, {'href': 'http://ap.rdcpix.com/b2be7eeea85dcc0cd29759d5e781c5cdl-m1148827786s.jpg'}, {'href': 'http://ap.rdcpix.com/b2be7eeea85dcc0cd29759d5e781c5cdl-m865288926s.jpg'}, {'href': 'http://ap.rdcpix.com/b2be7eeea85dcc0cd29759d5e781c5cdl-m3907104771s.jpg'}, {'href': 'http://ap.rdcpix.com/b2be7eeea85dcc0cd29759d5e781c5cdl-m261750819s.jpg'}, {'href': 'http://ap.rdcpix.com/b2be7eeea85dcc0cd29759d5e781c5cdl-m2682347015s.jpg'}]",4500.0,2025-06-11T00:14:00.000000Z,,,,,,,https://www.realtor.com/rentals/details/125-Beadel-St-2_Brooklyn_NY_11222_M34501-94630,,,"[{'type': 'Office', 'name': 'Nest Seekers International, Midtown'}]",,False,"[{'fulfillment_id': '3048342', 'name': ""Bianca D'Alessio"", 'type': 'seller', 'office': {'name': 'Nest Seekers International, Midtown'}, 'builder': None}]",,,False,[],"[{'text': ['Bedrooms: 3'], 'category': 'Bedrooms'}, {'text': ['Total Rooms: 5'], 'category': 'Other Rooms'}, {'text': ['Total Bathrooms: 2', 'Full Bathrooms: 2'], 'category': 'Bathrooms'}, {'text': ['Dishwasher', 'Dryer', 'Washer'], 'category': 'Appliances'}, {'text': ['Cooling Features: Air Conditioning'], 'category': 'Heating and Cooling'}, {'text': ['Large Dogs Allowed: No', 'Small Dogs Allowed: No'], 'category': 'Homeowners Association'}, {'text': ['Source Listing Status: for rent', 'Availability Date: 2025-06-14', 'Source Property Type: apartment', 'Property Subtype: condo', 'Source Neighborhood: Greenpoint', 'Source System Name: C2C'], 'category': 'Other Property Info'}, {'text': ['Total Square Feet Living: 1000.0', 'Architectural Style: 3+ bedroom apartment'], 'category': 'Building and Construction'}, {'text': ['Cable Satellite: No'], 'category': 'Utilities'}]",https://ap.rdcpix.com/b2be7eeea85dcc0cd29759d5e781c5cdl-m2731004077s.jpg,Kings,"[{'name': 'Northern Brooklyn', 'city': 'New York', 'state_code': 'NY', 'level': 'macro_neighborhood'}, {'name': 'Williamsburg', 'city': 'Brooklyn', 'state_code': 'NY', 'level': 'neighborhood'}]",125 Beadel St Unit 2,Unit 2,125,Beadel,St,Brooklyn,11222,NY,New York,USA,40.722346,-73.935981,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=125%20Beadel%20St%20Unit%202%2C%20Brooklyn%2C%20NY%2011222&size=640x480&source=outdoor&signature=LD1nd2kmzPojeWLFvOfx7qX1Nw0=,2.0,,,2.0,,,,3.0,1000.0,,apartment,,,,,,,,,,False,,False,True,,,mls,,4566254,,NSNY,NestSeekers,"© 2025, Nest Seekers LLC All rights reserved.",,"[{'agent_name': ""Bianca D'alessio""}]",,,False,False,,,"['core.agent', 'core.broker']",,
